# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_walking_rpy_validation.bag'
# timestamp tx ty tz qx qy qz qw
1341846717.6248 -0.6196 -2.8507 1.4923 0.9002 -0.0002 -0.0128 -0.4353
1341846717.6348 -0.6198 -2.8505 1.4913 0.9006 0.0001 -0.0121 -0.4345
1341846717.6467 -0.6201 -2.8504 1.4903 0.9006 -0.0000 -0.0125 -0.4344
1341846717.6548 -0.6203 -2.8504 1.4895 0.9014 0.0002 -0.0136 -0.4328
1341846717.6649 -0.6204 -2.8506 1.4888 0.9024 0.0009 -0.0154 -0.4306
1341846717.6748 -0.6206 -2.8505 1.4881 0.9030 0.0012 -0.0172 -0.4293
1341846717.6848 -0.6206 -2.8505 1.4876 0.9035 0.0019 -0.0184 -0.4283
1341846717.6948 -0.6207 -2.8505 1.4869 0.9038 0.0023 -0.0190 -0.4276
1341846717.7048 -0.6207 -2.8504 1.4864 0.9037 0.0026 -0.0185 -0.4278
1341846717.7150 -0.6207 -2.8503 1.4861 0.9035 0.0025 -0.0170 -0.4282
1341846717.7248 -0.6208 -2.8502 1.4858 0.9034 0.0022 -0.0151 -0.4286
1341846717.7348 -0.6208 -2.8502 1.4855 0.9035 0.0024 -0.0137 -0.4283
1341846717.7448 -0.6209 -2.8502 1.4851 0.9038 0.0029 -0.0130 -0.4278
1341846717.7549 -0.6210 -2.8501 1.4849 0.9041 0.0031 -0.0132 -0.4271
1341846717.7649 -0.6211 -2.8500 1.4847 0.9043 0.0035 -0.0144 -0.4267
1341846717.7748 -0.6213 -2.8500 1.4845 0.9046 0.0040 -0.0156 -0.4260
1341846717.7902 -0.6214 -2.8499 1.4845 0.9047 0.0044 -0.0166 -0.4257
1341846717.7948 -0.6215 -2.8498 1.4843 0.9048 0.0047 -0.0170 -0.4254
1341846717.8049 -0.6215 -2.8498 1.4843 0.9049 0.0050 -0.0166 -0.4253
1341846717.8171 -0.6215 -2.8497 1.4843 0.9047 0.0048 -0.0157 -0.4258
1341846717.8248 -0.6214 -2.8497 1.4843 0.9045 0.0047 -0.0143 -0.4262
1341846717.8356 -0.6213 -2.8497 1.4845 0.9042 0.0045 -0.0132 -0.4268
1341846717.8451 -0.6213 -2.8498 1.4846 0.9039 0.0042 -0.0121 -0.4276
1341846717.8549 -0.6213 -2.8497 1.4847 0.9035 0.0043 -0.0114 -0.4283
1341846717.8648 -0.6213 -2.8497 1.4850 0.9034 0.0046 -0.0112 -0.4286
1341846717.8749 -0.6214 -2.8496 1.4852 0.9032 0.0049 -0.0115 -0.4290
1341846717.8876 -0.6215 -2.8496 1.4854 0.9031 0.0053 -0.0122 -0.4292
1341846717.8949 -0.6216 -2.8495 1.4856 0.9031 0.0057 -0.0128 -0.4291
1341846717.9048 -0.6216 -2.8494 1.4859 0.9029 0.0063 -0.0132 -0.4297
1341846717.9148 -0.6218 -2.8493 1.4862 0.9024 0.0065 -0.0134 -0.4306
1341846717.9261 -0.6219 -2.8492 1.4866 0.9020 0.0068 -0.0126 -0.4314
1341846717.9351 -0.6219 -2.8491 1.4870 0.9014 0.0066 -0.0112 -0.4328
1341846717.9448 -0.6219 -2.8490 1.4874 0.9008 0.0069 -0.0100 -0.4342
1341846717.9572 -0.6219 -2.8490 1.4879 0.9005 0.0072 -0.0086 -0.4347
1341846717.9648 -0.6218 -2.8489 1.4884 0.8998 0.0073 -0.0082 -0.4361
1341846717.9748 -0.6219 -2.8490 1.4891 0.8998 0.0076 -0.0084 -0.4363
1341846717.9848 -0.6221 -2.8491 1.4898 0.8995 0.0079 -0.0092 -0.4367
1341846717.9948 -0.6222 -2.8491 1.4904 0.8992 0.0084 -0.0099 -0.4374
1341846718.0048 -0.6223 -2.8492 1.4909 0.8989 0.0089 -0.0100 -0.4380
1341846718.0148 -0.6223 -2.8491 1.4915 0.8983 0.0091 -0.0098 -0.4391
1341846718.0248 -0.6223 -2.8490 1.4921 0.8978 0.0089 -0.0086 -0.4402
1341846718.0349 -0.6221 -2.8492 1.4929 0.8971 0.0092 -0.0066 -0.4417
1341846718.0448 -0.6221 -2.8492 1.4937 0.8962 0.0090 -0.0048 -0.4435
1341846718.0548 -0.6221 -2.8495 1.4946 0.8950 0.0084 -0.0022 -0.4460
1341846718.0648 -0.6221 -2.8494 1.4954 0.8947 0.0089 -0.0001 -0.4465
1341846718.0748 -0.6221 -2.8499 1.4960 0.8942 0.0107 0.0016 -0.4476
1341846718.0849 -0.6221 -2.8500 1.4967 0.8935 0.0111 0.0016 -0.4490
1341846718.0950 -0.6222 -2.8501 1.4976 0.8926 0.0117 0.0010 -0.4507
1341846718.1059 -0.6223 -2.8500 1.4983 0.8914 0.0122 0.0001 -0.4531
1341846718.1148 -0.6223 -2.8502 1.4992 0.8904 0.0125 -0.0010 -0.4551
1341846718.1248 -0.6224 -2.8504 1.5000 0.8896 0.0126 -0.0008 -0.4566
1341846718.1348 -0.6225 -2.8505 1.5006 0.8887 0.0125 -0.0004 -0.4583
1341846718.1448 -0.6223 -2.8506 1.5014 0.8877 0.0131 0.0026 -0.4603
1341846718.1548 -0.6222 -2.8507 1.5021 0.8867 0.0132 0.0048 -0.4622
1341846718.1648 -0.6222 -2.8509 1.5028 0.8858 0.0133 0.0076 -0.4638
1341846718.1748 -0.6221 -2.8510 1.5035 0.8845 0.0134 0.0097 -0.4663
1341846718.1848 -0.6220 -2.8511 1.5042 0.8837 0.0136 0.0111 -0.4678
1341846718.1948 -0.6218 -2.8515 1.5050 0.8831 0.0136 0.0117 -0.4688
1341846718.2048 -0.6218 -2.8516 1.5055 0.8822 0.0132 0.0122 -0.4706
1341846718.2148 -0.6208 -2.8501 1.5071 0.8794 0.0178 0.0123 -0.4756
1341846718.2248 -0.6210 -2.8507 1.5074 0.8788 0.0161 0.0127 -0.4767
1341846718.2348 -0.6210 -2.8508 1.5082 0.8775 0.0162 0.0137 -0.4791
1341846718.2448 -0.6211 -2.8510 1.5088 0.8763 0.0163 0.0150 -0.4812
1341846718.2549 -0.6211 -2.8513 1.5094 0.8752 0.0157 0.0166 -0.4832
1341846718.2648 -0.6211 -2.8515 1.5101 0.8738 0.0154 0.0184 -0.4857
1341846718.2749 -0.6211 -2.8517 1.5106 0.8722 0.0152 0.0201 -0.4885
1341846718.2848 -0.6216 -2.8521 1.5111 0.8706 0.0133 0.0214 -0.4914
1341846718.2948 -0.6218 -2.8524 1.5118 0.8693 0.0139 0.0219 -0.4935
1341846718.3048 -0.6220 -2.8527 1.5125 0.8679 0.0143 0.0222 -0.4960
1341846718.3148 -0.6221 -2.8530 1.5134 0.8666 0.0147 0.0212 -0.4984
1341846718.3248 -0.6223 -2.8532 1.5143 -0.8641 -0.0147 -0.0208 0.5027
1341846718.3348 -0.6223 -2.8535 1.5148 -0.8636 -0.0152 -0.0195 0.5035
1341846718.3448 -0.6224 -2.8537 1.5156 -0.8623 -0.0153 -0.0192 0.5058
1341846718.3548 -0.6224 -2.8539 1.5161 -0.8613 -0.0153 -0.0197 0.5075
1341846718.3648 -0.6225 -2.8541 1.5168 -0.8597 -0.0150 -0.0208 0.5101
1341846718.3753 -0.6225 -2.8543 1.5174 -0.8587 -0.0147 -0.0229 0.5118
1341846718.3848 -0.6227 -2.8546 1.5183 -0.8562 -0.0142 -0.0252 0.5158
1341846718.3947 -0.6226 -2.8547 1.5188 -0.8558 -0.0146 -0.0268 0.5164
1341846718.4049 -0.6228 -2.8549 1.5195 -0.8547 -0.0147 -0.0282 0.5182
1341846718.4149 -0.6229 -2.8553 1.5204 -0.8536 -0.0154 -0.0286 0.5198
1341846718.4248 -0.6231 -2.8557 1.5213 -0.8528 -0.0159 -0.0286 0.5212
1341846718.4348 -0.6233 -2.8558 1.5221 -0.8512 -0.0160 -0.0283 0.5238
1341846718.4448 -0.6235 -2.8561 1.5231 -0.8501 -0.0164 -0.0275 0.5257
1341846718.4549 -0.6237 -2.8563 1.5240 -0.8480 -0.0161 -0.0270 0.5291
1341846718.4648 -0.6238 -2.8566 1.5248 -0.8468 -0.0163 -0.0265 0.5310
1341846718.4747 -0.6239 -2.8571 1.5256 -0.8455 -0.0170 -0.0269 0.5331
1341846718.4848 -0.6240 -2.8575 1.5266 -0.8444 -0.0173 -0.0284 0.5347
1341846718.4948 -0.6241 -2.8577 1.5277 -0.8422 -0.0169 -0.0308 0.5381
1341846718.5048 -0.6242 -2.8579 1.5287 -0.8400 -0.0167 -0.0329 0.5413
1341846718.5190 -0.6244 -2.8582 1.5296 -0.8383 -0.0161 -0.0344 0.5439
1341846718.5248 -0.6245 -2.8585 1.5303 -0.8368 -0.0163 -0.0343 0.5462
1341846718.5348 -0.6247 -2.8589 1.5313 -0.8353 -0.0165 -0.0332 0.5486
1341846718.5449 -0.6249 -2.8592 1.5322 -0.8336 -0.0167 -0.0315 0.5512
1341846718.5548 -0.6249 -2.8589 1.5332 -0.8317 -0.0189 -0.0293 0.5542
1341846718.5648 -0.6250 -2.8593 1.5341 -0.8304 -0.0192 -0.0280 0.5561
1341846718.5748 -0.6250 -2.8596 1.5349 -0.8290 -0.0195 -0.0273 0.5582
1341846718.5849 -0.6249 -2.8600 1.5357 -0.8279 -0.0194 -0.0277 0.5598
1341846718.5948 -0.6250 -2.8602 1.5364 -0.8263 -0.0194 -0.0285 0.5622
1341846718.6048 -0.6251 -2.8605 1.5371 -0.8247 -0.0194 -0.0302 0.5644
1341846718.6148 -0.6250 -2.8608 1.5377 -0.8233 -0.0191 -0.0316 0.5664
1341846718.6249 -0.6251 -2.8610 1.5383 -0.8220 -0.0193 -0.0325 0.5682
1341846718.6348 -0.6250 -2.8617 1.5389 -0.8220 -0.0189 -0.0331 0.5682
1341846718.6448 -0.6251 -2.8615 1.5393 -0.8207 -0.0197 -0.0317 0.5702
1341846718.6549 -0.6252 -2.8616 1.5397 -0.8200 -0.0201 -0.0300 0.5712
1341846718.6651 -0.6252 -2.8616 1.5401 -0.8196 -0.0208 -0.0280 0.5719
1341846718.6749 -0.6253 -2.8619 1.5406 -0.8194 -0.0213 -0.0263 0.5722
1341846718.6848 -0.6254 -2.8619 1.5409 -0.8188 -0.0216 -0.0260 0.5730
1341846718.6949 -0.6254 -2.8620 1.5414 -0.8177 -0.0213 -0.0273 0.5746
1341846718.7049 -0.6253 -2.8622 1.5419 -0.8169 -0.0212 -0.0293 0.5756
1341846718.7148 -0.6253 -2.8623 1.5423 -0.8159 -0.0210 -0.0311 0.5769
1341846718.7249 -0.6253 -2.8625 1.5427 -0.8154 -0.0210 -0.0326 0.5776
1341846718.7348 -0.6255 -2.8626 1.5429 -0.8146 -0.0215 -0.0331 0.5787
1341846718.7448 -0.6255 -2.8627 1.5432 -0.8139 -0.0220 -0.0323 0.5796
1341846718.7549 -0.6256 -2.8628 1.5436 -0.8134 -0.0225 -0.0302 0.5804
1341846718.7648 -0.6257 -2.8627 1.5439 -0.8125 -0.0227 -0.0280 0.5818
1341846718.7750 -0.6259 -2.8629 1.5443 -0.8123 -0.0231 -0.0261 0.5823
1341846718.7848 -0.6260 -2.8629 1.5444 -0.8115 -0.0234 -0.0247 0.5834
1341846718.7948 -0.6259 -2.8633 1.5448 -0.8113 -0.0226 -0.0260 0.5835
1341846718.8048 -0.6260 -2.8631 1.5451 -0.8103 -0.0235 -0.0263 0.5849
1341846718.8148 -0.6261 -2.8631 1.5455 -0.8095 -0.0234 -0.0278 0.5860
1341846718.8278 -0.6263 -2.8632 1.5458 -0.8088 -0.0232 -0.0290 0.5870
1341846718.8348 -0.6264 -2.8632 1.5462 -0.8081 -0.0234 -0.0295 0.5878
1341846718.8449 -0.6268 -2.8637 1.5463 -0.8083 -0.0253 -0.0297 0.5875
1341846718.8549 -0.6268 -2.8638 1.5468 -0.8076 -0.0263 -0.0282 0.5885
1341846718.8648 -0.6270 -2.8639 1.5471 -0.8071 -0.0271 -0.0268 0.5892
1341846718.8753 -0.6271 -2.8637 1.5480 -0.8058 -0.0267 -0.0248 0.5911
1341846718.8850 -0.6273 -2.8637 1.5484 -0.8052 -0.0271 -0.0239 0.5919
1341846718.8948 -0.6275 -2.8639 1.5488 -0.8045 -0.0273 -0.0240 0.5928
1341846718.9048 -0.6275 -2.8641 1.5493 -0.8040 -0.0272 -0.0249 0.5935
1341846718.9195 -0.6277 -2.8643 1.5498 -0.8034 -0.0271 -0.0267 0.5943
1341846718.9249 -0.6278 -2.8645 1.5503 -0.8021 -0.0271 -0.0275 0.5959
1341846718.9348 -0.6279 -2.8646 1.5509 -0.8009 -0.0269 -0.0284 0.5975
1341846718.9464 -0.6280 -2.8648 1.5514 -0.8004 -0.0269 -0.0281 0.5982
1341846718.9548 -0.6282 -2.8650 1.5520 -0.7996 -0.0269 -0.0268 0.5994
1341846718.9648 -0.6283 -2.8652 1.5526 -0.7985 -0.0270 -0.0247 0.6009
1341846718.9749 -0.6284 -2.8655 1.5531 -0.7973 -0.0275 -0.0230 0.6025
1341846718.9848 -0.6285 -2.8657 1.5536 -0.7962 -0.0279 -0.0214 0.6040
1341846718.9948 -0.6286 -2.8658 1.5541 -0.7951 -0.0284 -0.0208 0.6055
1341846719.0049 -0.6286 -2.8660 1.5546 -0.7945 -0.0287 -0.0208 0.6062
1341846719.0150 -0.6286 -2.8662 1.5551 -0.7939 -0.0287 -0.0214 0.6070
1341846719.0249 -0.6286 -2.8665 1.5556 -0.7936 -0.0283 -0.0222 0.6074
1341846719.0348 -0.6287 -2.8666 1.5562 -0.7927 -0.0280 -0.0231 0.6086
1341846719.0448 -0.6287 -2.8668 1.5566 -0.7923 -0.0279 -0.0237 0.6090
1341846719.0549 -0.6289 -2.8669 1.5571 -0.7916 -0.0279 -0.0240 0.6099
1341846719.0648 -0.6289 -2.8670 1.5576 -0.7913 -0.0282 -0.0238 0.6103
1341846719.0748 -0.6290 -2.8674 1.5581 -0.7913 -0.0288 -0.0229 0.6104
1341846719.0854 -0.6291 -2.8674 1.5586 -0.7905 -0.0288 -0.0216 0.6114
1341846719.0949 -0.6292 -2.8677 1.5591 -0.7901 -0.0291 -0.0205 0.6120
1341846719.1048 -0.6293 -2.8679 1.5596 -0.7894 -0.0292 -0.0196 0.6129
1341846719.1149 -0.6293 -2.8681 1.5600 -0.7887 -0.0294 -0.0192 0.6138
1341846719.1250 -0.6295 -2.8682 1.5605 -0.7878 -0.0294 -0.0188 0.6149
1341846719.1348 -0.6295 -2.8684 1.5609 -0.7870 -0.0293 -0.0189 0.6160
1341846719.1448 -0.6296 -2.8686 1.5613 -0.7859 -0.0289 -0.0194 0.6174
1341846719.1549 -0.6296 -2.8688 1.5618 -0.7850 -0.0288 -0.0197 0.6185
1341846719.1648 -0.6297 -2.8690 1.5624 -0.7840 -0.0287 -0.0199 0.6198
1341846719.1748 -0.6297 -2.8692 1.5628 -0.7831 -0.0289 -0.0196 0.6210
1341846719.1848 -0.6298 -2.8694 1.5633 -0.7825 -0.0293 -0.0186 0.6217
1341846719.1959 -0.6300 -2.8696 1.5638 -0.7823 -0.0297 -0.0175 0.6220
1341846719.2048 -0.6301 -2.8698 1.5642 -0.7821 -0.0304 -0.0165 0.6222
1341846719.2148 -0.6302 -2.8700 1.5645 -0.7817 -0.0310 -0.0160 0.6227
1341846719.2270 -0.6303 -2.8702 1.5649 -0.7813 -0.0313 -0.0167 0.6231
1341846719.2348 -0.6303 -2.8703 1.5652 -0.7814 -0.0317 -0.0177 0.6230
1341846719.2448 -0.6305 -2.8705 1.5655 -0.7811 -0.0320 -0.0192 0.6233
1341846719.2548 -0.6307 -2.8705 1.5658 -0.7807 -0.0327 -0.0204 0.6237
1341846719.2660 -0.6309 -2.8705 1.5660 -0.7804 -0.0335 -0.0212 0.6241
1341846719.2748 -0.6312 -2.8707 1.5662 -0.7800 -0.0344 -0.0215 0.6244
1341846719.2863 -0.6317 -2.8711 1.5659 -0.7806 -0.0369 -0.0218 0.6236
1341846719.2949 -0.6323 -2.8715 1.5658 -0.7806 -0.0367 -0.0207 0.6236
1341846719.3048 -0.6326 -2.8716 1.5659 -0.7804 -0.0381 -0.0200 0.6238
1341846719.3149 -0.6329 -2.8717 1.5660 -0.7796 -0.0395 -0.0194 0.6247
1341846719.3256 -0.6331 -2.8718 1.5661 -0.7789 -0.0411 -0.0191 0.6255
1341846719.3348 -0.6335 -2.8718 1.5661 -0.7782 -0.0426 -0.0200 0.6262
1341846719.3448 -0.6339 -2.8718 1.5660 -0.7780 -0.0439 -0.0214 0.6264
1341846719.3548 -0.6343 -2.8719 1.5660 -0.7774 -0.0457 -0.0236 0.6269
1341846719.3648 -0.6346 -2.8719 1.5658 -0.7773 -0.0473 -0.0255 0.6269
1341846719.3748 -0.6350 -2.8720 1.5656 -0.7775 -0.0488 -0.0265 0.6264
1341846719.3849 -0.6353 -2.8719 1.5654 -0.7779 -0.0510 -0.0269 0.6257
1341846719.3949 -0.6354 -2.8717 1.5653 -0.7782 -0.0543 -0.0278 0.6250
1341846719.4047 -0.6362 -2.8720 1.5647 -0.7789 -0.0551 -0.0272 0.6241
1341846719.4148 -0.6364 -2.8716 1.5648 -0.7783 -0.0559 -0.0270 0.6249
1341846719.4248 -0.6368 -2.8715 1.5646 -0.7781 -0.0576 -0.0280 0.6248
1341846719.4348 -0.6371 -2.8715 1.5642 -0.7783 -0.0590 -0.0299 0.6245
1341846719.4447 -0.6374 -2.8715 1.5639 -0.7785 -0.0605 -0.0320 0.6239
1341846719.4548 -0.6374 -2.8716 1.5635 -0.7789 -0.0642 -0.0360 0.6228
1341846719.4647 -0.6380 -2.8718 1.5631 -0.7786 -0.0639 -0.0368 0.6231
1341846719.4747 -0.6383 -2.8718 1.5630 -0.7782 -0.0655 -0.0378 0.6235
1341846719.4848 -0.6388 -2.8719 1.5629 -0.7777 -0.0673 -0.0373 0.6239
1341846719.4948 -0.6393 -2.8715 1.5631 -0.7764 -0.0683 -0.0356 0.6255
1341846719.5048 -0.6399 -2.8719 1.5628 -0.7766 -0.0716 -0.0336 0.6250
1341846719.5148 -0.6403 -2.8718 1.5628 -0.7762 -0.0732 -0.0320 0.6254
1341846719.5249 -0.6410 -2.8721 1.5624 -0.7764 -0.0748 -0.0302 0.6251
1341846719.5347 -0.6412 -2.8720 1.5624 -0.7757 -0.0760 -0.0298 0.6258
1341846719.5447 -0.6416 -2.8720 1.5624 -0.7751 -0.0768 -0.0300 0.6264
1341846719.5548 -0.6419 -2.8719 1.5624 -0.7746 -0.0775 -0.0307 0.6269
1341846719.5648 -0.6424 -2.8719 1.5626 -0.7743 -0.0782 -0.0320 0.6272
1341846719.5749 -0.6429 -2.8717 1.5626 -0.7744 -0.0795 -0.0329 0.6268
1341846719.5848 -0.6434 -2.8716 1.5628 -0.7744 -0.0812 -0.0333 0.6266
1341846719.5947 -0.6440 -2.8715 1.5629 -0.7741 -0.0829 -0.0331 0.6267
1341846719.6047 -0.6447 -2.8713 1.5631 -0.7738 -0.0854 -0.0325 0.6269
1341846719.6147 -0.6455 -2.8713 1.5633 -0.7733 -0.0880 -0.0321 0.6270
1341846719.6248 -0.6464 -2.8713 1.5635 -0.7729 -0.0910 -0.0328 0.6271
1341846719.6348 -0.6472 -2.8710 1.5643 -0.7712 -0.0941 -0.0341 0.6286
1341846719.6448 -0.6481 -2.8712 1.5646 -0.7709 -0.0974 -0.0366 0.6284
1341846719.6548 -0.6492 -2.8711 1.5648 -0.7699 -0.1009 -0.0395 0.6288
1341846719.6648 -0.6501 -2.8711 1.5651 -0.7692 -0.1040 -0.0424 0.6290
1341846719.6747 -0.6511 -2.8709 1.5653 -0.7680 -0.1071 -0.0450 0.6299
1341846719.6848 -0.6521 -2.8710 1.5655 -0.7676 -0.1113 -0.0476 0.6294
1341846719.6948 -0.6532 -2.8709 1.5657 -0.7666 -0.1158 -0.0498 0.6296
1341846719.7048 -0.6541 -2.8709 1.5657 -0.7664 -0.1201 -0.0515 0.6289
1341846719.7149 -0.6553 -2.8709 1.5657 -0.7661 -0.1249 -0.0533 0.6281
1341846719.7248 -0.6563 -2.8709 1.5655 -0.7658 -0.1291 -0.0553 0.6275
1341846719.7347 -0.6573 -2.8708 1.5654 -0.7654 -0.1327 -0.0578 0.6270
1341846719.7447 -0.6577 -2.8706 1.5655 -0.7647 -0.1367 -0.0616 0.6267
1341846719.7548 -0.6589 -2.8704 1.5650 -0.7640 -0.1383 -0.0641 0.6269
1341846719.7647 -0.6594 -2.8701 1.5650 -0.7634 -0.1420 -0.0680 0.6265
1341846719.7748 -0.6604 -2.8701 1.5645 -0.7632 -0.1436 -0.0702 0.6260
1341846719.7848 -0.6613 -2.8701 1.5644 -0.7624 -0.1468 -0.0715 0.6262
1341846719.7947 -0.6621 -2.8697 1.5641 -0.7615 -0.1497 -0.0722 0.6265
1341846719.8048 -0.6630 -2.8697 1.5635 -0.7614 -0.1531 -0.0721 0.6258
1341846719.8149 -0.6633 -2.8693 1.5636 -0.7605 -0.1568 -0.0721 0.6260
1341846719.8248 -0.6641 -2.8693 1.5631 -0.7608 -0.1579 -0.0716 0.6254
1341846719.8347 -0.6648 -2.8690 1.5629 -0.7605 -0.1595 -0.0724 0.6253
1341846719.8448 -0.6653 -2.8687 1.5626 -0.7600 -0.1611 -0.0739 0.6253
1341846719.8548 -0.6658 -2.8684 1.5623 -0.7593 -0.1628 -0.0768 0.6254
1341846719.8648 -0.6662 -2.8684 1.5621 -0.7598 -0.1638 -0.0799 0.6240
1341846719.8748 -0.6667 -2.8677 1.5622 -0.7585 -0.1647 -0.0825 0.6251
1341846719.8849 -0.6674 -2.8673 1.5617 -0.7582 -0.1677 -0.0840 0.6244
1341846719.8948 -0.6680 -2.8670 1.5615 -0.7577 -0.1696 -0.0845 0.6245
1341846719.9048 -0.6681 -2.8665 1.5616 -0.7574 -0.1720 -0.0849 0.6241
1341846719.9148 -0.6689 -2.8663 1.5612 -0.7573 -0.1728 -0.0835 0.6242
1341846719.9255 -0.6692 -2.8660 1.5611 -0.7569 -0.1741 -0.0831 0.6245
1341846719.9347 -0.6697 -2.8657 1.5609 -0.7559 -0.1756 -0.0828 0.6252
1341846719.9448 -0.6700 -2.8655 1.5607 -0.7550 -0.1770 -0.0833 0.6259
1341846719.9568 -0.6704 -2.8652 1.5605 -0.7541 -0.1783 -0.0842 0.6265
1341846719.9648 -0.6703 -2.8647 1.5604 -0.7524 -0.1806 -0.0864 0.6276
1341846719.9748 -0.6711 -2.8645 1.5597 -0.7506 -0.1803 -0.0878 0.6295
1341846719.9849 -0.6714 -2.8643 1.5594 -0.7503 -0.1811 -0.0894 0.6295
1341846719.9948 -0.6717 -2.8642 1.5591 -0.7502 -0.1818 -0.0912 0.6292
1341846720.0048 -0.6720 -2.8639 1.5589 -0.7503 -0.1831 -0.0918 0.6285
1341846720.0148 -0.6720 -2.8638 1.5587 -0.7520 -0.1842 -0.0925 0.6261
1341846720.0248 -0.6722 -2.8635 1.5582 -0.7521 -0.1857 -0.0933 0.6254
1341846720.0348 -0.6725 -2.8631 1.5576 -0.7519 -0.1871 -0.0946 0.6250
1341846720.0448 -0.6727 -2.8629 1.5573 -0.7514 -0.1883 -0.0958 0.6251
1341846720.0548 -0.6730 -2.8626 1.5567 -0.7505 -0.1894 -0.0978 0.6255
1341846720.0649 -0.6729 -2.8623 1.5565 -0.7497 -0.1895 -0.1004 0.6261
1341846720.0748 -0.6732 -2.8620 1.5560 -0.7491 -0.1907 -0.1023 0.6262
1341846720.0849 -0.6734 -2.8620 1.5555 -0.7492 -0.1916 -0.1042 0.6254
1341846720.0948 -0.6736 -2.8610 1.5558 -0.7468 -0.1949 -0.1055 0.6270
1341846720.1048 -0.6742 -2.8607 1.5548 -0.7466 -0.1954 -0.1062 0.6270
1341846720.1148 -0.6743 -2.8603 1.5543 -0.7463 -0.1973 -0.1079 0.6265
1341846720.1248 -0.6746 -2.8601 1.5539 -0.7465 -0.1991 -0.1089 0.6254
1341846720.1358 -0.6748 -2.8597 1.5536 -0.7461 -0.2013 -0.1104 0.6250
1341846720.1448 -0.6749 -2.8593 1.5533 -0.7451 -0.2029 -0.1122 0.6254
1341846720.1549 -0.6751 -2.8590 1.5530 -0.7444 -0.2044 -0.1141 0.6254
1341846720.1651 -0.6753 -2.8588 1.5527 -0.7435 -0.2062 -0.1174 0.6252
1341846720.1757 -0.6756 -2.8586 1.5525 -0.7427 -0.2079 -0.1197 0.6252
1341846720.1848 -0.6759 -2.8582 1.5523 -0.7417 -0.2095 -0.1223 0.6254
1341846720.1949 -0.6762 -2.8580 1.5522 -0.7409 -0.2111 -0.1248 0.6252
1341846720.2048 -0.6763 -2.8580 1.5522 -0.7402 -0.2127 -0.1276 0.6250
1341846720.2148 -0.6765 -2.8579 1.5517 -0.7406 -0.2141 -0.1300 0.6236
1341846720.2249 -0.6768 -2.8579 1.5516 -0.7400 -0.2159 -0.1320 0.6232
1341846720.2348 -0.6767 -2.8576 1.5522 -0.7382 -0.2189 -0.1350 0.6236
1341846720.2458 -0.6774 -2.8573 1.5513 -0.7363 -0.2201 -0.1372 0.6250
1341846720.2554 -0.6775 -2.8575 1.5510 -0.7368 -0.2219 -0.1392 0.6233
1341846720.2648 -0.6777 -2.8574 1.5508 -0.7363 -0.2233 -0.1421 0.6228
1341846720.2748 -0.6782 -2.8576 1.5507 -0.7353 -0.2254 -0.1452 0.6225
1341846720.2848 -0.6785 -2.8576 1.5508 -0.7343 -0.2271 -0.1479 0.6224
1341846720.2948 -0.6787 -2.8577 1.5508 -0.7333 -0.2285 -0.1506 0.6225
1341846720.3048 -0.6787 -2.8575 1.5513 -0.7314 -0.2306 -0.1541 0.6231
1341846720.3148 -0.6792 -2.8577 1.5510 -0.7301 -0.2313 -0.1562 0.6237
1341846720.3250 -0.6793 -2.8577 1.5511 -0.7289 -0.2329 -0.1584 0.6240
1341846720.3369 -0.6795 -2.8578 1.5512 -0.7280 -0.2346 -0.1600 0.6240
1341846720.3448 -0.6795 -2.8578 1.5513 -0.7271 -0.2362 -0.1616 0.6241
1341846720.3552 -0.6796 -2.8580 1.5515 -0.7263 -0.2374 -0.1633 0.6240
1341846720.3649 -0.6796 -2.8580 1.5516 -0.7256 -0.2387 -0.1651 0.6239
1341846720.3753 -0.6797 -2.8582 1.5517 -0.7248 -0.2398 -0.1673 0.6238
1341846720.3848 -0.6797 -2.8582 1.5517 -0.7239 -0.2409 -0.1695 0.6238
1341846720.3948 -0.6796 -2.8584 1.5517 -0.7232 -0.2408 -0.1726 0.6239
1341846720.4048 -0.6797 -2.8581 1.5519 -0.7214 -0.2426 -0.1745 0.6247
1341846720.4148 -0.6796 -2.8581 1.5520 -0.7200 -0.2438 -0.1774 0.6251
1341846720.4248 -0.6793 -2.8575 1.5524 -0.7176 -0.2439 -0.1808 0.6268
1341846720.4348 -0.6792 -2.8575 1.5524 -0.7165 -0.2449 -0.1828 0.6270
1341846720.4448 -0.6792 -2.8574 1.5525 -0.7157 -0.2458 -0.1842 0.6272
1341846720.4548 -0.6791 -2.8573 1.5525 -0.7151 -0.2470 -0.1852 0.6271
1341846720.4651 -0.6789 -2.8572 1.5525 -0.7148 -0.2486 -0.1866 0.6265
1341846720.4748 -0.6789 -2.8571 1.5525 -0.7141 -0.2500 -0.1876 0.6264
1341846720.4848 -0.6789 -2.8570 1.5524 -0.7133 -0.2514 -0.1891 0.6263
1341846720.4948 -0.6788 -2.8565 1.5527 -0.7118 -0.2519 -0.1918 0.6270
1341846720.5048 -0.6787 -2.8562 1.5528 -0.7102 -0.2528 -0.1946 0.6276
1341846720.5153 -0.6786 -2.8561 1.5528 -0.7088 -0.2539 -0.1982 0.6276
1341846720.5249 -0.6786 -2.8562 1.5528 -0.7074 -0.2553 -0.2016 0.6275
1341846720.5388 -0.6787 -2.8561 1.5526 -0.7068 -0.2558 -0.2069 0.6262
